chapter,title,verse_num,text,topic,prob
5,ON PLANTS.,52,One who occupies a middle position of wisdom is called a Pratyekagina (i. e. Pratyekabuddha); one lacking the insight of voidness is termed a disciple.,2,0.9369673132896423
5,ON PLANTS.,53,But after understanding all laws one is called a perfectly-enlightened one; such a one is assiduous in preaching the law to living beings by means of hundreds of devices.,3,0.9413130879402161
5,ON PLANTS.,54,"It is as if some blind-born man, because he sees no sun, moon, planets, and stars, in his blind ignorance (should say): There are no visible things at all.",1,0.9370999336242676
5,ON PLANTS.,55,"But a great physician taking compassion on the blind man, goes to the Himalaya, where (seeking) across, up and down,",3,0.9178999662399292
5,ON PLANTS.,56,"He fetches from the mountain four plants; the herb Of-all-colours-flavours-and-cases, and others. These he intends to apply.",3,0.9188624024391174
5,ON PLANTS.,57,"He applies them in this manner: one he gives to the blind man after chewing it, another after pounding, again another by introducing it with the point of a needle into the man's body.",3,0.937156081
5,ON PLANTS.,58,"The man having got his eyesight, sees the sun, moon, planets, and stars, and arrives at the conclusion that it was from sheer ignorance that he spoke thus as he had formerly done.",3,0.945427418
5,ON PLANTS.,59,"In the same way do people of great ignorance, blind from their birth, move in the turmoil of the world, because they do not know the wheel of causes and effects, the path of toils.",1,0.9456460475921631
5,ON PLANTS.,60,"In the world so blinded by ignorance appears the highest of those who know all, the Tathâgata, the great physician, of compassionate nature.",2,0.9320228695869446
5,ON PLANTS.,61,As an able teacher he shows the true law; he reveals supreme Buddha-enlightenment to him who is most advanced.,1,0.9258085489273071
5,ON PLANTS.,62,To those of middling wisdom the Leader preaches a middling enlightenment; again another enlightenment he recommends to him who is afraid of the mundane whirl.,3,0.9321790337562561
5,ON PLANTS.,63,"The disciple who by his discrimination has escaped from the triple world thinks he has reached pure, blest Nirvâna, but it is only by knowing all laws (and the universal laws) that the immortal Nirvâna is reached.",3,0.4256199896335602
5,ON PLANTS.,64,"In that case it is as if the great Seers, moved by compassion, said to him: Thou art mistaken; do not be proud of thy knowledge.",3,0.9186336994171143
5,ON PLANTS.,65,"When thou art in the interior of thy room, thou canst not perceive what is going on without, fool as thou art.",1,0.5597842931747437
5,ON PLANTS.,66,"Thou who, when staying within, dost not perceive even now what people outside are doing or not doing, how wouldst thou be wise, fool as thou art?",1,0.9091805815696716
5,ON PLANTS.,67,"Thou art not able to hear a sound at a distance of but five yoganas, far less at a greater distance.",1,0.910067618
5,ON PLANTS.,68,Thou canst not discern who are malevolent or benevolent towards thee. Whence then comes that pride to thee?,4,0.8839496970176697
5,ON PLANTS.,69,"If thou hast to walk so far as a kos, thou canst not go without a beaten track; and what happened to thee when in thy mother's womb thou hast immediately forgotten.",4,0.9326969385147095
5,ON PLANTS.,70,"In this world he is called all-knowing who possesses the five transcendent faculties, but when thou who knowest nothing pretendest to be allknowing, it is an effect of infatuation.",3,0.9322327971458435
5,ON PLANTS.,71,"If thou art desirous of omniscience, direct thy attention to transcendent wisdom; then betake thy self to the wilderness and meditate on the pure law; by it thou shalt acquire the transcendent faculties.",2,0.5776541233062744
5,ON PLANTS.,72,"The man catches the meaning, goes to the wilderness, meditates with the greatest attention, and, as he is endowed with good qualities, ere long acquires the five transcendent faculties.",4,0.9513052701950073
5,ON PLANTS.,73,"Similarly all disciples fancy having reached Nirvâna, but the Gina instructs them (by saying): This is a (temporary) repose, no final rest.",3,0.7654953598976135
5,ON PLANTS.,74,It is an artifice of the Buddhas to enunciate this dogma. There is no (real) Nirvâna without all-knowingness; try to reach this.,1,0.9189510941505432
5,ON PLANTS.,75,"The boundless knowledge of the three paths (of time), the six utmost perfections (Pâramitas), voidness, the absence of purpose (or object), the absence of finiteness;",0,0.6601806879043579
5,ON PLANTS.,76,"The idea of enlightenment and the other laws leading to Nirvâna, both such as are mixed with imperfection and such as are exempt from it, such as are tranquil and comparable to ethereal space;",2,0.7867212891578674
5,ON PLANTS.,77,"The four Brahmavihâras and the four Sangrahas, as well as the laws sanctioned by eminent sages for the education of creatures;",2,0.9096360206604004
5,ON PLANTS.,78,"(He who knows these things) and that all phenomena have the nature of illusion and dreams, that they are pithless as the stem of the plantain, and similar to an echo;",0,0.9324237704277039
5,ON PLANTS.,79,"And who knows that the triple world throughout is of that nature, not fast and not looge, he knows rest.",2,0.4864451289176941
5,ON PLANTS.,80,"He who considers all laws to be alike, void, devoid of particularity and individuality, not derived from an intelligent cause; nay, who discerns that nothingness is law;",0,0.9456720948219299
5,ON PLANTS.,81,Such a one has great wisdom and sees the whole of the law entirely. There are no three vehicles by any means; there is but one vehicle in this world.,2,0.918675423
5,ON PLANTS.,82,"All laws (or the laws of all) are alike, equal, for all, and ever alike. Knowing this, one understands immortal blest Nirvâna.",3,0.9259085655212402
6,ANNOUNCEMENT OF FUTURE DESTINY.,1,"With my Buddha-eye, monks, I see that the senior Kâsyapa here shall become a Buddha at a future epoch, in an incalculable Æon, after he shall have paid homage to the most high of men.",2,0.9456689953804016
6,ANNOUNCEMENT OF FUTURE DESTINY.,2,"This Kâsyapa shall see fully thirty thousand kotis of Ginas, under whom he shall lead a spiritual life for the sake of Buddha-knowledge.",2,0.93671
6,ANNOUNCEMENT OF FUTURE DESTINY.,3,"After having paid homage to those highest of men and acquired that supreme knowledge, he shall in his last bodily existence be a Lord of the world, a matchless, great Seer.",2,0.7734609842300415
6,ANNOUNCEMENT OF FUTURE DESTINY.,4,"And his field will be magnificent, excellent, pure, goodly, beautiful, pretty, nice, ever delightful, and set off with gold threads.",4,0.7405126690864563
6,ANNOUNCEMENT OF FUTURE DESTINY.,5,"That field, monks, (appearing like) a board divided into eight compartments, will have several jewel-trees, one in each compartment, from which issues a delicious odour.",3,0.9416913986206055
6,ANNOUNCEMENT OF FUTURE DESTINY.,6,"It will be adorned with plenty of flowers, and embellished with variegated blossoms; in it are no pits nor precipices; it is even, goodly, beautiful.",2,0.9256470203399658
6,ANNOUNCEMENT OF FUTURE DESTINY.,7,"There will be found hundreds of kotis of Bodhisattvas, subdued of mind and of great; magical power, mighty keepers of Sûtrântas of great extension.",3,0.9417486190795898
6,ANNOUNCEMENT OF FUTURE DESTINY.,8,"As to disciples, faultless, princes of the law, standing in their last period of life, their number can never be known, even if one should go on counting for Æons, and that with the aid of divine knowledge.",4,0.9452096223831177
6,ANNOUNCEMENT OF FUTURE DESTINY.,9,"He himself shall stay twelve intermediate kalpas, and his true law twenty complete Æons; the counterfeit is to continue as many Æons, in the domain of Rasmiprabhâsa.",2,0.7289497256278992
6,ANNOUNCEMENT OF FUTURE DESTINY.,10,"O hallowed one (Arhat), great hero, Sâkya-lion, most high of men! out of compassion to us speak the Buddha-word.",0,0.580332875
6,ANNOUNCEMENT OF FUTURE DESTINY.,11,"The highest of men, the Gina, he who knows the fatal term, will, as it were, sprinkle us with nectar by predicting our destiny also.",3,0.9261648058891296
6,ANNOUNCEMENT OF FUTURE DESTINY.,12,"(It is as if) a certain man, in time of famine, comes and gets good food, but to whom, when the food is already in his hands, they say that he should wait.",0,0.9325934648513794
6,ANNOUNCEMENT OF FUTURE DESTINY.,13,"Similarly it was with us, who after minding the lower vehicle, at the calamitous conjuncture of a bad time, were longing for Buddha-knowledge.",0,0.9321078658103943
6,ANNOUNCEMENT OF FUTURE DESTINY.,14,"But the perfectly-enlightened great Seer has not yet favoured us with a prediction (of our destiny), as if he would say: Do not eat the food that has been put into your hand.",0,0.925988495
